7, 8, 4, 348, 87*4
6, 9, 6, 576, 96*6
6, 9, 4, 384, 96*4
8, 4, 3, 16, 48/3
7, 3, 3, 111, 37*3
8, 2, 2, 14, 28/2
6, 3, 2, 18, 36/2
3, 1, 4, 52, 13*4
7, 6, 6, 402, 67*6
3, 8, 5, 415, 83*5
0, 8, 4, 20, 80/4
3, 4, 9, 387, 43*9
7, 9, 2, 194, 97*2
5, 9, 9, 855, 95*9
9, 6, 4, 276, 69*4
0, 8, 4, 20, 80/4
8, 3, 1, 38, 38*1
0, 4, 3, 120, 40*3
9, 2, 1, 29, 29*1
1, 4, 8, 328, 41*8
0, 6, 4, 240, 60*4
4, 8, 2, 168, 84*2
1, 5, 1, 51, 51*1
0, 8, 7, 560, 80*7
0, 6, 8, 480, 60*8
6, 1, 3, 48, 16*3
1, 4, 7, 287, 41*7
7, 5, 1, 57, 57*1
0, 9, 3, 30, 90/3
6, 7, 5, 380, 76*5
9, 5, 1, 59, 59*1
3, 7, 6, 438, 73*6
2, 8, 6, 492, 82*6
0, 8, 5, 400, 80*5
0, 4, 2, 80, 40*2
7, 9, 2, 194, 97*2
2, 5, 5, 260, 52*5
7, 2, 4, 108, 27*4
9, 9, 9, 11, 99/9
1, 7, 4, 284, 71*4
5, 3, 8, 280, 35*8
6, 5, 2, 112, 56*2
4, 4, 4, 176, 44*4
1, 4, 4, 164, 41*4
4, 4, 9, 396, 44*9
7, 2, 6, 162, 27*6
2, 9, 9, 828, 92*9
8, 8, 4, 352, 88*4
5, 7, 5, 375, 75*5
7, 9, 8, 776, 97*8
3, 2, 9, 207, 23*9
6, 6, 2, 132, 66*2
1, 6, 6, 366, 61*6
3, 7, 5, 365, 73*5
8, 4, 5, 240, 48*5
9, 5, 9, 531, 59*9
9, 9, 9, 891, 99*9
1, 7, 3, 213, 71*3
1, 5, 8, 408, 51*8
3, 3, 8, 264, 33*8
4, 7, 8, 592, 74*8
1, 3, 7, 217, 31*7
4, 7, 1, 74, 74*1
9, 9, 5, 495, 99*5
4, 5, 3, 162, 54*3
6, 3, 5, 180, 36*5
7, 7, 8, 616, 77*8
8, 7, 6, 13, 78/6
8, 4, 5, 240, 48*5
2, 5, 1, 52, 52*1
4, 6, 5, 320, 64*5
2, 6, 2, 124, 62*2
5, 5, 5, 11, 55/5
0, 2, 6, 120, 20*6
5, 2, 4, 100, 25*4
8, 7, 7, 546, 78*7
3, 2, 2, 46, 23*2
6, 5, 4, 14, 56/4
5, 3, 1, 35, 35*1
6, 2, 2, 52, 26*2
8, 2, 4, 7, 28/4
7, 6, 4, 268, 67*4
0, 7, 2, 35, 70/2
0, 5, 5, 250, 50*5
8, 1, 9, 162, 18*9
6, 7, 2, 38, 76/2
2, 2, 9, 198, 22*9
0, 6, 4, 240, 60*4
9, 7, 7, 553, 79*7
1, 4, 5, 205, 41*5
3, 2, 3, 69, 23*3
7, 7, 2, 154, 77*2
0, 7, 5, 14, 70/5
2, 5, 7, 364, 52*7
7, 6, 9, 603, 67*9
5, 5, 8, 440, 55*8
1, 1, 7, 77, 11*7
3, 6, 7, 9, 63/7
5, 5, 5, 11, 55/5
5, 7, 3, 25, 75/3
2, 9, 6, 552, 92*6
5, 9, 8, 760, 95*8
0, 1, 6, 60, 10*6
7, 3, 2, 74, 37*2
8, 6, 2, 136, 68*2
2, 6, 6, 372, 62*6
4, 9, 2, 188, 94*2
5, 7, 3, 25, 75/3
2, 8, 5, 410, 82*5
0, 8, 1, 80, 80*1
9, 9, 6, 594, 99*6
9, 3, 7, 273, 39*7
4, 5, 8, 432, 54*8
4, 7, 3, 222, 74*3
2, 1, 4, 3, 12/4
4, 9, 6, 564, 94*6
6, 4, 8, 368, 46*8
5, 6, 7, 455, 65*7
6, 8, 2, 43, 86/2
6, 7, 1, 76, 76*1
1, 2, 6, 126, 21*6
7, 1, 5, 85, 17*5
0, 8, 1, 80, 80*1
4, 5, 2, 27, 54/2
6, 7, 8, 608, 76*8
3, 7, 9, 657, 73*9
8, 7, 3, 234, 78*3
0, 8, 3, 240, 80*3
5, 9, 5, 475, 95*5
0, 6, 8, 480, 60*8
8, 8, 8, 704, 88*8
6, 8, 1, 86, 86*1
8, 8, 2, 176, 88*2
7, 8, 3, 261, 87*3
9, 4, 1, 49, 49*1
9, 9, 8, 792, 99*8
7, 4, 3, 141, 47*3
8, 8, 4, 352, 88*4
0, 4, 5, 200, 40*5
9, 9, 6, 594, 99*6
8, 3, 3, 114, 38*3
3, 3, 2, 66, 33*2
1, 5, 3, 17, 51/3
4, 2, 4, 6, 24/4
7, 1, 8, 136, 17*8
3, 8, 1, 83, 83*1
1, 3, 2, 62, 31*2
8, 7, 1, 78, 78*1
5, 5, 5, 275, 55*5
4, 9, 2, 47, 94/2
8, 8, 3, 264, 88*3
1, 4, 6, 246, 41*6
1, 2, 7, 3, 21/7
0, 5, 5, 10, 50/5
9, 1, 5, 95, 19*5
6, 9, 8, 768, 96*8
1, 1, 4, 44, 11*4
0, 6, 2, 120, 60*2
8, 8, 8, 704, 88*8
9, 4, 2, 98, 49*2
2, 1, 4, 3, 12/4
1, 7, 8, 568, 71*8
5, 5, 2, 110, 55*2
9, 6, 3, 207, 69*3
6, 3, 6, 6, 36/6
3, 6, 9, 7, 63/9
2, 6, 5, 310, 62*5
7, 8, 6, 522, 87*6
2, 5, 3, 156, 52*3
6, 1, 4, 64, 16*4
3, 6, 4, 252, 63*4
7, 4, 8, 376, 47*8
1, 6, 6, 366, 61*6
7, 7, 7, 539, 77*7
9, 3, 1, 39, 39*1
6, 9, 1, 96, 96*1
0, 9, 2, 45, 90/2
6, 8, 4, 344, 86*4
9, 3, 3, 117, 39*3
1, 3, 4, 124, 31*4
1, 8, 7, 567, 81*7
2, 6, 5, 310, 62*5
5, 7, 6, 450, 75*6
0, 7, 2, 35, 70/2
3, 5, 2, 106, 53*2
8, 5, 2, 116, 58*2
6, 5, 8, 448, 56*8
4, 2, 9, 216, 24*9
6, 3, 6, 216, 36*6
6, 5, 2, 28, 56/2
2, 6, 8, 496, 62*8
7, 7, 3, 231, 77*3
1, 8, 3, 243, 81*3
4, 7, 5, 370, 74*5
7, 3, 5, 185, 37*5
3, 6, 7, 9, 63/7
9, 5, 8, 472, 59*8
0, 3, 1, 30, 30*1
4, 9, 2, 188, 94*2
8, 7, 9, 702, 78*9
1, 7, 2, 142, 71*2
4, 2, 9, 216, 24*9
5, 8, 7, 595, 85*7
9, 6, 6, 414, 69*6
8, 6, 5, 340, 68*5
3, 1, 9, 117, 13*9
1, 5, 9, 459, 51*9
8, 9, 9, 882, 98*9
6, 3, 2, 72, 36*2
5, 9, 6, 570, 95*6
8, 1, 3, 6, 18/3
7, 6, 2, 134, 67*2
4, 4, 4, 11, 44/4
2, 2, 4, 88, 22*4
3, 8, 9, 747, 83*9
5, 6, 9, 585, 65*9
1, 6, 7, 427, 61*7
4, 7, 8, 592, 74*8
3, 8, 9, 747, 83*9
4, 7, 2, 148, 74*2
8, 2, 1, 28, 28*1
8, 2, 4, 112, 28*4
8, 9, 2, 196, 98*2
3, 3, 3, 11, 33/3
7, 2, 4, 108, 27*4
2, 2, 2, 44, 22*2
8, 6, 5, 340, 68*5
8, 6, 2, 136, 68*2
8, 1, 1, 18, 18*1
0, 6, 3, 180, 60*3
8, 1, 2, 36, 18*2
8, 8, 4, 22, 88/4
9, 8, 4, 356, 89*4
7, 4, 9, 423, 47*9
0, 3, 3, 10, 30/3
6, 5, 2, 28, 56/2
8, 6, 9, 612, 68*9
2, 5, 9, 468, 52*9
3, 7, 7, 511, 73*7
7, 2, 9, 3, 27/9
4, 9, 1, 94, 94*1
8, 3, 5, 190, 38*5
1, 4, 2, 82, 41*2
0, 3, 3, 10, 30/3
3, 3, 1, 33, 33*1
8, 7, 6, 468, 78*6
2, 1, 5, 60, 12*5
3, 1, 7, 91, 13*7
5, 5, 3, 165, 55*3
8, 7, 2, 156, 78*2
0, 9, 6, 15, 90/6
2, 1, 3, 36, 12*3
2, 3, 1, 32, 32*1
3, 2, 8, 184, 23*8
5, 7, 7, 525, 75*7
4, 7, 2, 37, 74/2
8, 1, 4, 72, 18*4
6, 1, 8, 128, 16*8
6, 3, 6, 216, 36*6
8, 5, 2, 29, 58/2
8, 6, 3, 204, 68*3
0, 6, 1, 60, 60*1
4, 3, 3, 102, 34*3
3, 8, 4, 332, 83*4
2, 6, 7, 434, 62*7
3, 3, 5, 165, 33*5
4, 4, 7, 308, 44*7
3, 9, 9, 837, 93*9
0, 6, 5, 12, 60/5
5, 2, 5, 125, 25*5
3, 4, 9, 387, 43*9
9, 5, 2, 118, 59*2
1, 2, 7, 147, 21*7
5, 1, 5, 75, 15*5
6, 5, 9, 504, 56*9
9, 9, 3, 33, 99/3
1, 8, 5, 405, 81*5
9, 8, 6, 534, 89*6
7, 7, 7, 11, 77/7
0, 2, 5, 100, 20*5
4, 5, 8, 432, 54*8
2, 9, 3, 276, 92*3
5, 8, 7, 595, 85*7
5, 4, 4, 180, 45*4
8, 3, 7, 266, 38*7
7, 8, 1, 87, 87*1
3, 3, 7, 231, 33*7
1, 6, 4, 244, 61*4
6, 4, 6, 276, 46*6
9, 4, 1, 49, 49*1
8, 8, 2, 176, 88*2
8, 1, 9, 162, 18*9
0, 4, 5, 8, 40/5
6, 9, 9, 864, 96*9
7, 7, 5, 385, 77*5
8, 7, 5, 390, 78*5
1, 5, 5, 255, 51*5
3, 1, 8, 104, 13*8
9, 3, 1, 39, 39*1
0, 8, 5, 400, 80*5
7, 4, 8, 376, 47*8
8, 2, 3, 84, 28*3
9, 4, 6, 294, 49*6
7, 9, 5, 485, 97*5
8, 1, 2, 9, 18/2
8, 8, 2, 44, 88/2
0, 5, 8, 400, 50*8
3, 9, 3, 31, 93/3
9, 6, 6, 414, 69*6
7, 1, 8, 136, 17*8
9, 3, 6, 234, 39*6
6, 8, 9, 774, 86*9
2, 1, 3, 36, 12*3
5, 7, 5, 375, 75*5
5, 7, 6, 450, 75*6
9, 6, 3, 23, 69/3
8, 5, 6, 348, 58*6
7, 6, 2, 134, 67*2
1, 4, 4, 164, 41*4
3, 6, 9, 7, 63/9
8, 8, 9, 792, 88*9
1, 7, 6, 426, 71*6
5, 3, 8, 280, 35*8
6, 7, 6, 456, 76*6
7, 4, 1, 47, 47*1
6, 4, 6, 276, 46*6
5, 2, 7, 175, 25*7
8, 9, 3, 294, 98*3
7, 2, 8, 216, 27*8
6, 7, 7, 532, 76*7
8, 6, 1, 68, 68*1
9, 8, 2, 178, 89*2
7, 8, 7, 609, 87*7
5, 6, 3, 195, 65*3
0, 6, 2, 30, 60/2
7, 7, 8, 616, 77*8
4, 6, 2, 128, 64*2
6, 1, 3, 48, 16*3
2, 5, 7, 364, 52*7
0, 6, 6, 10, 60/6
2, 7, 4, 288, 72*4
1, 3, 6, 186, 31*6
8, 1, 9, 162, 18*9
2, 2, 7, 154, 22*7
9, 1, 7, 133, 19*7
4, 8, 3, 252, 84*3
7, 1, 6, 102, 17*6
9, 7, 3, 237, 79*3
7, 1, 5, 85, 17*5
3, 2, 1, 23, 23*1
7, 7, 9, 693, 77*9
6, 4, 4, 184, 46*4
9, 2, 6, 174, 29*6
7, 3, 4, 148, 37*4
1, 5, 9, 459, 51*9
8, 9, 7, 14, 98/7
3, 2, 6, 138, 23*6
8, 6, 5, 340, 68*5
2, 6, 4, 248, 62*4
9, 2, 2, 58, 29*2
8, 9, 2, 49, 98/2
5, 5, 5, 11, 55/5
4, 2, 8, 3, 24/8
9, 1, 6, 114, 19*6
6, 5, 6, 336, 56*6
8, 9, 7, 686, 98*7
5, 8, 5, 425, 85*5
0, 7, 3, 210, 70*3
1, 6, 8, 488, 61*8
3, 4, 4, 172, 43*4
6, 9, 8, 12, 96/8
5, 7, 2, 150, 75*2
8, 1, 1, 18, 18*1
9, 2, 2, 58, 29*2
2, 3, 2, 64, 32*2
2, 5, 5, 260, 52*5
7, 2, 5, 135, 27*5
0, 8, 2, 160, 80*2
6, 3, 2, 72, 36*2
2, 1, 5, 60, 12*5
1, 2, 4, 84, 21*4
8, 2, 7, 4, 28/7
6, 7, 7, 532, 76*7
1, 5, 4, 204, 51*4
7, 7, 9, 693, 77*9
0, 1, 6, 60, 10*6
9, 8, 9, 801, 89*9
5, 6, 8, 520, 65*8
3, 6, 3, 21, 63/3
4, 8, 3, 28, 84/3
1, 2, 6, 126, 21*6
0, 3, 3, 90, 30*3
3, 1, 2, 26, 13*2
4, 8, 4, 21, 84/4
3, 5, 9, 477, 53*9
2, 8, 8, 656, 82*8
4, 4, 3, 132, 44*3
6, 5, 4, 224, 56*4
5, 3, 8, 280, 35*8
1, 7, 6, 426, 71*6
6, 2, 6, 156, 26*6
5, 4, 2, 90, 45*2
3, 1, 5, 65, 13*5
8, 1, 1, 18, 18*1
2, 1, 3, 4, 12/3
3, 6, 9, 7, 63/9
5, 9, 7, 665, 95*7
4, 4, 2, 88, 44*2
1, 5, 9, 459, 51*9
7, 4, 7, 329, 47*7
5, 3, 6, 210, 35*6
8, 7, 2, 156, 78*2
2, 7, 8, 576, 72*8
8, 3, 4, 152, 38*4
7, 7, 1, 77, 77*1
0, 6, 2, 30, 60/2
1, 8, 7, 567, 81*7
0, 2, 2, 40, 20*2
0, 8, 7, 560, 80*7
2, 4, 3, 14, 42/3
8, 8, 4, 22, 88/4
6, 1, 1, 16, 16*1
2, 7, 8, 9, 72/8
3, 3, 9, 297, 33*9
2, 3, 9, 288, 32*9
1, 3, 3, 93, 31*3
2, 2, 2, 44, 22*2
0, 5, 3, 150, 50*3
2, 5, 6, 312, 52*6
4, 7, 4, 296, 74*4
8, 7, 2, 156, 78*2
2, 7, 7, 504, 72*7
0, 4, 4, 10, 40/4
6, 5, 7, 392, 56*7
5, 6, 5, 325, 65*5
6, 7, 4, 19, 76/4
1, 8, 3, 243, 81*3
9, 5, 4, 236, 59*4
5, 4, 3, 135, 45*3
8, 6, 6, 408, 68*6
8, 1, 6, 108, 18*6
4, 9, 4, 376, 94*4
1, 1, 6, 66, 11*6
5, 8, 5, 17, 85/5
6, 3, 2, 18, 36/2
5, 4, 1, 45, 45*1
2, 1, 2, 24, 12*2
8, 7, 3, 26, 78/3
4, 9, 1, 94, 94*1
2, 9, 7, 644, 92*7
7, 9, 1, 97, 97*1
4, 8, 2, 42, 84/2
8, 9, 2, 49, 98/2
5, 8, 1, 85, 85*1
1, 7, 9, 639, 71*9
4, 5, 2, 108, 54*2
8, 1, 6, 108, 18*6
7, 5, 6, 342, 57*6
0, 8, 4, 320, 80*4
3, 6, 5, 315, 63*5
6, 5, 2, 28, 56/2
4, 1, 6, 84, 14*6
4, 7, 7, 518, 74*7
8, 6, 2, 34, 68/2
4, 9, 1, 94, 94*1
6, 5, 7, 8, 56/7
7, 5, 3, 19, 57/3
6, 3, 3, 12, 36/3
6, 3, 5, 180, 36*5
9, 9, 2, 198, 99*2
1, 4, 1, 41, 41*1
0, 2, 5, 100, 20*5
1, 8, 4, 324, 81*4
9, 9, 8, 792, 99*8
8, 6, 6, 408, 68*6
7, 5, 9, 513, 57*9
9, 4, 2, 98, 49*2
0, 4, 4, 10, 40/4
4, 6, 3, 192, 64*3
6, 8, 6, 516, 86*6
7, 7, 9, 693, 77*9
4, 1, 8, 112, 14*8
7, 2, 5, 135, 27*5
3, 8, 2, 166, 83*2
6, 9, 6, 576, 96*6
3, 3, 2, 66, 33*2
6, 9, 2, 192, 96*2
2, 3, 3, 96, 32*3
2, 8, 9, 738, 82*9
4, 4, 8, 352, 44*8
0, 7, 7, 490, 70*7
5, 5, 6, 330, 55*6
5, 8, 2, 170, 85*2
4, 9, 4, 376, 94*4
3, 3, 4, 132, 33*4
3, 2, 7, 161, 23*7
2, 7, 3, 216, 72*3
1, 4, 9, 369, 41*9
3, 1, 5, 65, 13*5
6, 5, 7, 8, 56/7
1, 1, 9, 99, 11*9
2, 6, 7, 434, 62*7
4, 5, 2, 27, 54/2
0, 8, 8, 10, 80/8
3, 3, 2, 66, 33*2
0, 2, 2, 40, 20*2
4, 1, 7, 98, 14*7
6, 1, 9, 144, 16*9
5, 5, 3, 165, 55*3
0, 3, 4, 120, 30*4
0, 6, 4, 15, 60/4
3, 5, 3, 159, 53*3
1, 8, 5, 405, 81*5
6, 2, 7, 182, 26*7
4, 5, 2, 108, 54*2
4, 5, 2, 108, 54*2
7, 1, 6, 102, 17*6
0, 9, 4, 360, 90*4
9, 2, 9, 261, 29*9
3, 4, 6, 258, 43*6
2, 1, 9, 108, 12*9
5, 2, 2, 50, 25*2
8, 2, 5, 140, 28*5
4, 6, 5, 320, 64*5
1, 7, 7, 497, 71*7
2, 5, 7, 364, 52*7
4, 4, 5, 220, 44*5
1, 2, 6, 126, 21*6
8, 7, 8, 624, 78*8
0, 6, 2, 30, 60/2
9, 8, 2, 178, 89*2
9, 8, 1, 89, 89*1
9, 1, 1, 19, 19*1
0, 6, 2, 120, 60*2
6, 5, 7, 392, 56*7
1, 2, 2, 42, 21*2
8, 1, 5, 90, 18*5
2, 2, 5, 110, 22*5
0, 9, 4, 360, 90*4
7, 6, 1, 67, 67*1
3, 2, 9, 207, 23*9
5, 8, 9, 765, 85*9
7, 3, 7, 259, 37*7
0, 2, 7, 140, 20*7
6, 9, 3, 32, 96/3
6, 5, 4, 224, 56*4
4, 4, 7, 308, 44*7
6, 5, 4, 14, 56/4
6, 9, 3, 32, 96/3
5, 5, 7, 385, 55*7
3, 7, 5, 365, 73*5
5, 8, 8, 680, 85*8
9, 6, 3, 23, 69/3
2, 6, 2, 124, 62*2
0, 5, 8, 400, 50*8
9, 7, 4, 316, 79*4
8, 3, 8, 304, 38*8
5, 3, 9, 315, 35*9
7, 8, 5, 435, 87*5
4, 2, 8, 192, 24*8
3, 7, 5, 365, 73*5
4, 7, 1, 74, 74*1
0, 1, 8, 80, 10*8
1, 3, 6, 186, 31*6
4, 4, 3, 132, 44*3
8, 6, 5, 340, 68*5
1, 5, 8, 408, 51*8
4, 6, 8, 8, 64/8
9, 2, 4, 116, 29*4
0, 3, 1, 30, 30*1
4, 7, 6, 444, 74*6
8, 2, 2, 56, 28*2
1, 9, 7, 13, 91/7
9, 5, 6, 354, 59*6
8, 1, 5, 90, 18*5
6, 9, 6, 16, 96/6
7, 5, 1, 57, 57*1
9, 4, 1, 49, 49*1
6, 5, 1, 56, 56*1
3, 7, 4, 292, 73*4
2, 1, 9, 108, 12*9
8, 4, 3, 16, 48/3
2, 3, 8, 256, 32*8
4, 9, 1, 94, 94*1
9, 8, 2, 178, 89*2
3, 6, 8, 504, 63*8
2, 9, 9, 828, 92*9
8, 7, 2, 156, 78*2
7, 3, 5, 185, 37*5
9, 2, 2, 58, 29*2
0, 8, 5, 400, 80*5
8, 2, 2, 56, 28*2
3, 9, 8, 744, 93*8
8, 3, 1, 38, 38*1
0, 5, 7, 350, 50*7
5, 7, 4, 300, 75*4
0, 8, 4, 20, 80/4
2, 3, 2, 64, 32*2
6, 5, 4, 14, 56/4
0, 1, 3, 30, 10*3
1, 3, 3, 93, 31*3
6, 1, 4, 64, 16*4
0, 5, 5, 10, 50/5
7, 7, 6, 462, 77*6
5, 1, 4, 60, 15*4
5, 3, 3, 105, 35*3
4, 5, 9, 486, 54*9
3, 6, 3, 189, 63*3
6, 5, 2, 112, 56*2
6, 9, 3, 288, 96*3
6, 4, 4, 184, 46*4
7, 8, 3, 29, 87/3
3, 6, 7, 441, 63*7
0, 9, 9, 810, 90*9
1, 1, 9, 99, 11*9
7, 4, 8, 376, 47*8
6, 5, 7, 8, 56/7
8, 3, 2, 76, 38*2
1, 6, 8, 488, 61*8
4, 2, 1, 24, 24*1
5, 3, 9, 315, 35*9
9, 8, 3, 267, 89*3
9, 2, 1, 29, 29*1
0, 8, 5, 400, 80*5
3, 1, 7, 91, 13*7
4, 7, 9, 666, 74*9
7, 2, 2, 54, 27*2
4, 6, 8, 512, 64*8
3, 1, 9, 117, 13*9
2, 1, 2, 6, 12/2
2, 6, 9, 558, 62*9
0, 9, 8, 720, 90*8
7, 6, 9, 603, 67*9
5, 9, 5, 19, 95/5
8, 6, 3, 204, 68*3
9, 6, 2, 138, 69*2
0, 7, 6, 420, 70*6
9, 3, 5, 195, 39*5
2, 7, 2, 36, 72/2
5, 6, 4, 260, 65*4
7, 4, 9, 423, 47*9
0, 4, 3, 120, 40*3
0, 4, 8, 320, 40*8
4, 3, 3, 102, 34*3
0, 4, 6, 240, 40*6
9, 1, 4, 76, 19*4
3, 7, 6, 438, 73*6
4, 5, 5, 270, 54*5
6, 5, 6, 336, 56*6
3, 4, 3, 129, 43*3
1, 6, 6, 366, 61*6
9, 2, 9, 261, 29*9
2, 4, 5, 210, 42*5
9, 4, 7, 343, 49*7
0, 9, 7, 630, 90*7
3, 8, 9, 747, 83*9
4, 7, 6, 444, 74*6
2, 7, 8, 576, 72*8
6, 4, 2, 92, 46*2
8, 5, 4, 232, 58*4
0, 3, 1, 30, 30*1
9, 6, 1, 69, 69*1
8, 1, 5, 90, 18*5
8, 8, 6, 528, 88*6
8, 6, 5, 340, 68*5
8, 8, 8, 704, 88*8
6, 8, 3, 258, 86*3
7, 4, 5, 235, 47*5
3, 6, 8, 504, 63*8
4, 7, 4, 296, 74*4
3, 8, 1, 83, 83*1
0, 6, 1, 60, 60*1
2, 7, 6, 432, 72*6
3, 6, 6, 378, 63*6
4, 9, 1, 94, 94*1
6, 9, 3, 32, 96/3
3, 2, 8, 184, 23*8
8, 6, 1, 68, 68*1
9, 2, 6, 174, 29*6
1, 7, 3, 213, 71*3
8, 8, 4, 22, 88/4
3, 9, 3, 31, 93/3
7, 8, 1, 87, 87*1
0, 1, 2, 5, 10/2
8, 5, 4, 232, 58*4
8, 1, 3, 6, 18/3
1, 7, 1, 71, 71*1
4, 1, 6, 84, 14*6
0, 7, 1, 70, 70*1
3, 1, 4, 52, 13*4
9, 6, 8, 552, 69*8
6, 5, 9, 504, 56*9
8, 8, 9, 792, 88*9
9, 2, 2, 58, 29*2
9, 3, 7, 273, 39*7
4, 8, 8, 672, 84*8
9, 7, 8, 632, 79*8
2, 3, 3, 96, 32*3
8, 3, 8, 304, 38*8
5, 1, 3, 5, 15/3
3, 1, 2, 26, 13*2
2, 4, 7, 294, 42*7
2, 7, 7, 504, 72*7
8, 8, 5, 440, 88*5
0, 5, 6, 300, 50*6
9, 8, 3, 267, 89*3
0, 7, 7, 490, 70*7
6, 3, 9, 4, 36/9
9, 3, 4, 156, 39*4
1, 9, 7, 13, 91/7
2, 6, 4, 248, 62*4
7, 3, 7, 259, 37*7
1, 1, 6, 66, 11*6
2, 7, 4, 18, 72/4
6, 2, 3, 78, 26*3
0, 5, 1, 50, 50*1
5, 9, 2, 190, 95*2
9, 9, 4, 396, 99*4
3, 9, 7, 651, 93*7
2, 1, 9, 108, 12*9
2, 2, 1, 22, 22*1
4, 8, 5, 420, 84*5
6, 8, 8, 688, 86*8
5, 8, 3, 255, 85*3
1, 9, 6, 546, 91*6
7, 3, 2, 74, 37*2
2, 3, 2, 16, 32/2
8, 1, 2, 9, 18/2
9, 7, 5, 395, 79*5
6, 1, 3, 48, 16*3
4, 8, 9, 756, 84*9
1, 2, 1, 21, 21*1
0, 9, 1, 90, 90*1
3, 3, 6, 198, 33*6
0, 2, 9, 180, 20*9
0, 6, 9, 540, 60*9
9, 4, 1, 49, 49*1
6, 1, 2, 32, 16*2
3, 1, 8, 104, 13*8
6, 8, 2, 43, 86/2
5, 9, 6, 570, 95*6
8, 9, 9, 882, 98*9
1, 3, 6, 186, 31*6
7, 6, 3, 201, 67*3
4, 4, 6, 264, 44*6
6, 7, 3, 228, 76*3
5, 1, 2, 30, 15*2
0, 4, 3, 120, 40*3
6, 6, 8, 528, 66*8
2, 1, 2, 6, 12/2
0, 8, 2, 160, 80*2
6, 6, 3, 198, 66*3
0, 8, 9, 720, 80*9
8, 1, 9, 162, 18*9
2, 6, 7, 434, 62*7
2, 6, 3, 186, 62*3
5, 6, 1, 65, 65*1
3, 5, 6, 318, 53*6
6, 9, 8, 768, 96*8
4, 2, 6, 144, 24*6
4, 1, 7, 2, 14/7
8, 6, 1, 68, 68*1
0, 8, 6, 480, 80*6
8, 5, 8, 464, 58*8
5, 5, 8, 440, 55*8
5, 9, 6, 570, 95*6
1, 8, 3, 243, 81*3
0, 5, 7, 350, 50*7
2, 9, 2, 46, 92/2
6, 5, 5, 280, 56*5
5, 3, 9, 315, 35*9
0, 9, 6, 540, 90*6
4, 2, 1, 24, 24*1
3, 1, 9, 117, 13*9
5, 8, 8, 680, 85*8
8, 7, 7, 546, 78*7
8, 6, 3, 204, 68*3
6, 7, 6, 456, 76*6
7, 5, 1, 57, 57*1
8, 7, 2, 39, 78/2
2, 3, 9, 288, 32*9
8, 7, 4, 312, 78*4
9, 1, 7, 133, 19*7
2, 4, 8, 336, 42*8
0, 1, 8, 80, 10*8
4, 3, 1, 34, 34*1
4, 3, 7, 238, 34*7
3, 3, 8, 264, 33*8
1, 6, 6, 366, 61*6
8, 4, 8, 384, 48*8
6, 5, 2, 28, 56/2
7, 4, 8, 376, 47*8
4, 8, 4, 336, 84*4
3, 9, 1, 93, 93*1
4, 1, 2, 7, 14/2
8, 9, 2, 196, 98*2
6, 5, 1, 56, 56*1
5, 3, 3, 105, 35*3
3, 5, 6, 318, 53*6
6, 2, 7, 182, 26*7
4, 6, 7, 448, 64*7
5, 3, 6, 210, 35*6
4, 5, 2, 108, 54*2
2, 8, 3, 246, 82*3
6, 5, 3, 168, 56*3
2, 1, 7, 84, 12*7
7, 2, 7, 189, 27*7
6, 6, 7, 462, 66*7
6, 5, 4, 224, 56*4
3, 6, 7, 9, 63/7
2, 6, 2, 124, 62*2
1, 4, 1, 41, 41*1
1, 1, 2, 22, 11*2
9, 6, 5, 345, 69*5
9, 2, 7, 203, 29*7
5, 9, 9, 855, 95*9
5, 7, 5, 375, 75*5
3, 3, 3, 11, 33/3
7, 6, 9, 603, 67*9
2, 4, 2, 21, 42/2
5, 5, 2, 110, 55*2
6, 5, 6, 336, 56*6
0, 8, 7, 560, 80*7
0, 9, 6, 540, 90*6
0, 3, 8, 240, 30*8
3, 1, 4, 52, 13*4
5, 2, 5, 125, 25*5
2, 1, 4, 48, 12*4
3, 2, 7, 161, 23*7
5, 3, 7, 5, 35/7
3, 7, 4, 292, 73*4
5, 7, 4, 300, 75*4
4, 8, 2, 42, 84/2
6, 2, 8, 208, 26*8
4, 6, 2, 128, 64*2
8, 3, 6, 228, 38*6
2, 8, 5, 410, 82*5
0, 1, 2, 20, 10*2
3, 4, 3, 129, 43*3
8, 8, 8, 704, 88*8
0, 1, 8, 80, 10*8
4, 9, 8, 752, 94*8
6, 9, 9, 864, 96*9
1, 3, 6, 186, 31*6
2, 1, 2, 6, 12/2
8, 1, 4, 72, 18*4
0, 2, 2, 40, 20*2
6, 5, 7, 392, 56*7
2, 6, 2, 31, 62/2
1, 3, 3, 93, 31*3
2, 1, 5, 60, 12*5
8, 9, 7, 686, 98*7
6, 9, 7, 672, 96*7
0, 8, 8, 10, 80/8
2, 8, 2, 164, 82*2
1, 4, 2, 82, 41*2
8, 1, 6, 3, 18/6
4, 5, 3, 162, 54*3
0, 9, 1, 90, 90*1
7, 6, 2, 134, 67*2
4, 2, 2, 48, 24*2
1, 3, 3, 93, 31*3
8, 3, 2, 76, 38*2
1, 7, 2, 142, 71*2
7, 3, 1, 37, 37*1
9, 5, 3, 177, 59*3
7, 3, 4, 148, 37*4
9, 9, 3, 33, 99/3
0, 5, 4, 200, 50*4
2, 3, 2, 64, 32*2
8, 3, 3, 114, 38*3
4, 7, 7, 518, 74*7
4, 2, 9, 216, 24*9
8, 8, 6, 528, 88*6
8, 5, 9, 522, 58*9
