5, 7, 75, 75
5, 1, 15, 15
1, 3, 31, 31
4, 2, 24, 24
8, 7, 78, 78
1, 5, 51, 51
3, 4, 43, 43
3, 7, 73, 73
3, 8, 83, 83
5, 9, 95, 95
5, 3, 35, 35
6, 2, 26, 26
9, 3, 39, 39
9, 1, 19, 19
6, 3, 36, 36
6, 9, 96, 96
8, 5, 58, 58
5, 2, 25, 25
5, 4, 45, 45
6, 2, 26, 26
7, 5, 57, 57
5, 3, 35, 35
7, 5, 57, 57
8, 2, 28, 28
3, 6, 63, 63
7, 4, 47, 47
5, 3, 35, 35
4, 8, 84, 84
9, 3, 39, 39
7, 6, 67, 67
9, 4, 49, 49
5, 4, 45, 45
9, 1, 19, 19
2, 9, 92, 92
7, 1, 17, 17
9, 2, 29, 29
4, 8, 84, 84
8, 1, 18, 18
8, 6, 68, 68
9, 6, 69, 69
2, 5, 52, 52
6, 5, 56, 56
3, 7, 73, 73
7, 8, 87, 87
9, 4, 49, 49
7, 8, 87, 87
5, 9, 95, 95
2, 1, 12, 12
2, 3, 32, 32
1, 4, 41, 41
7, 1, 17, 17
3, 1, 13, 13
9, 5, 59, 59
3, 6, 63, 63
7, 3, 37, 37
6, 2, 26, 26
3, 7, 73, 73
7, 3, 37, 37
2, 3, 32, 32
2, 3, 32, 32
6, 2, 26, 26
2, 5, 52, 52
5, 6, 65, 65
2, 6, 62, 62
7, 1, 17, 17
6, 2, 26, 26
3, 9, 93, 93
2, 8, 82, 82
7, 2, 27, 27
9, 6, 69, 69
3, 4, 43, 43
3, 4, 43, 43
2, 5, 52, 52
2, 5, 52, 52
5, 2, 25, 25
4, 6, 64, 64
1, 3, 31, 31
7, 5, 57, 57
7, 3, 37, 37
8, 5, 58, 58
4, 6, 64, 64
1, 9, 91, 91
9, 6, 69, 69
6, 1, 16, 16
5, 6, 65, 65
6, 4, 46, 46
1, 3, 31, 31
1, 7, 71, 71
4, 7, 74, 74
1, 3, 31, 31
2, 1, 12, 12
9, 6, 69, 69
3, 5, 53, 53
8, 3, 38, 38
3, 4, 43, 43
6, 7, 76, 76
5, 9, 95, 95
7, 4, 47, 47
5, 4, 45, 45
3, 7, 73, 73
9, 1, 19, 19
7, 6, 67, 67
8, 4, 48, 48
5, 3, 35, 35
6, 1, 16, 16
3, 9, 93, 93
6, 5, 56, 56
4, 2, 24, 24
4, 1, 14, 14
5, 6, 65, 65
2, 6, 62, 62
5, 6, 65, 65
8, 1, 18, 18
8, 6, 68, 68
9, 4, 49, 49
3, 7, 73, 73
7, 6, 67, 67
9, 1, 19, 19
2, 9, 92, 92
2, 4, 42, 42
2, 8, 82, 82
4, 7, 74, 74
3, 4, 43, 43
9, 2, 29, 29
5, 6, 65, 65
4, 7, 74, 74
5, 4, 45, 45
4, 3, 34, 34
7, 6, 67, 67
9, 1, 19, 19
5, 4, 45, 45
6, 1, 16, 16
9, 8, 89, 89
7, 1, 17, 17
2, 3, 32, 32
6, 9, 96, 96
7, 5, 57, 57
9, 1, 19, 19
4, 2, 24, 24
2, 4, 42, 42
9, 7, 79, 79
9, 3, 39, 39
6, 5, 56, 56
1, 9, 91, 91
5, 4, 45, 45
8, 5, 58, 58
4, 7, 74, 74
1, 9, 91, 91
7, 2, 27, 27
4, 6, 64, 64
2, 9, 92, 92
9, 2, 29, 29
2, 3, 32, 32
1, 3, 31, 31
2, 3, 32, 32
7, 4, 47, 47
8, 9, 98, 98
6, 9, 96, 96
5, 7, 75, 75
7, 8, 87, 87
3, 9, 93, 93
3, 1, 13, 13
8, 7, 78, 78
7, 4, 47, 47
6, 2, 26, 26
7, 6, 67, 67
1, 9, 91, 91
9, 2, 29, 29
2, 3, 32, 32
2, 4, 42, 42
6, 7, 76, 76
9, 3, 39, 39
6, 9, 96, 96
1, 2, 21, 21
3, 7, 73, 73
7, 6, 67, 67
4, 5, 54, 54
6, 8, 86, 86
6, 2, 26, 26
9, 3, 39, 39
6, 8, 86, 86
9, 5, 59, 59
9, 6, 69, 69
4, 6, 64, 64
3, 5, 53, 53
3, 7, 73, 73
1, 7, 71, 71
9, 8, 89, 89
6, 3, 36, 36
4, 5, 54, 54
4, 7, 74, 74
8, 1, 18, 18
1, 9, 91, 91
8, 6, 68, 68
8, 7, 78, 78
1, 2, 21, 21
3, 7, 73, 73
3, 5, 53, 53
9, 6, 69, 69
7, 9, 97, 97
8, 7, 78, 78
3, 8, 83, 83
9, 2, 29, 29
2, 5, 52, 52
4, 2, 24, 24
8, 1, 18, 18
6, 2, 26, 26
7, 2, 27, 27
2, 3, 32, 32
8, 2, 28, 28
8, 4, 48, 48
4, 9, 94, 94
5, 6, 65, 65
4, 1, 14, 14
3, 8, 83, 83
3, 7, 73, 73
8, 5, 58, 58
3, 2, 23, 23
4, 6, 64, 64
7, 3, 37, 37
8, 1, 18, 18
7, 8, 87, 87
1, 3, 31, 31
5, 3, 35, 35
4, 7, 74, 74
8, 4, 48, 48
4, 3, 34, 34
3, 5, 53, 53
3, 9, 93, 93
5, 6, 65, 65
1, 6, 61, 61
1, 2, 21, 21
2, 4, 42, 42
7, 2, 27, 27
3, 8, 83, 83
8, 2, 28, 28
7, 1, 17, 17
8, 7, 78, 78
4, 2, 24, 24
9, 8, 89, 89
3, 2, 23, 23
7, 3, 37, 37
1, 5, 51, 51
3, 6, 63, 63
7, 4, 47, 47
9, 1, 19, 19
1, 9, 91, 91
2, 4, 42, 42
1, 8, 81, 81
2, 9, 92, 92
6, 4, 46, 46
4, 3, 34, 34
3, 2, 23, 23
3, 2, 23, 23
3, 6, 63, 63
2, 9, 92, 92
4, 7, 74, 74
6, 3, 36, 36
5, 4, 45, 45
1, 8, 81, 81
1, 5, 51, 51
4, 1, 14, 14
9, 8, 89, 89
6, 5, 56, 56
1, 4, 41, 41
6, 3, 36, 36
3, 8, 83, 83
7, 2, 27, 27
2, 7, 72, 72
6, 1, 16, 16
2, 8, 82, 82
2, 3, 32, 32
4, 8, 84, 84
8, 2, 28, 28
5, 6, 65, 65
4, 9, 94, 94
5, 1, 15, 15
6, 4, 46, 46
9, 1, 19, 19
4, 1, 14, 14
1, 8, 81, 81
8, 7, 78, 78
8, 7, 78, 78
8, 7, 78, 78
1, 5, 51, 51
5, 9, 95, 95
8, 3, 38, 38
4, 9, 94, 94
8, 5, 58, 58
4, 8, 84, 84
8, 2, 28, 28
3, 8, 83, 83
3, 5, 53, 53
6, 2, 26, 26
8, 3, 38, 38
2, 9, 92, 92
9, 2, 29, 29
3, 6, 63, 63
2, 8, 82, 82
8, 9, 98, 98
2, 9, 92, 92
2, 4, 42, 42
6, 2, 26, 26
7, 3, 37, 37
3, 1, 13, 13
1, 8, 81, 81
3, 2, 23, 23
2, 7, 72, 72
3, 9, 93, 93
5, 7, 75, 75
2, 6, 62, 62
7, 4, 47, 47
8, 1, 18, 18
1, 8, 81, 81
4, 2, 24, 24
2, 7, 72, 72
2, 9, 92, 92
2, 1, 12, 12
2, 1, 12, 12
2, 7, 72, 72
6, 1, 16, 16
4, 3, 34, 34
4, 5, 54, 54
8, 6, 68, 68
8, 6, 68, 68
6, 4, 46, 46
2, 7, 72, 72
8, 6, 68, 68
4, 8, 84, 84
3, 9, 93, 93
4, 1, 14, 14
6, 1, 16, 16
7, 4, 47, 47
5, 4, 45, 45
8, 1, 18, 18
9, 7, 79, 79
4, 8, 84, 84
3, 1, 13, 13
7, 9, 97, 97
1, 4, 41, 41
6, 8, 86, 86
8, 4, 48, 48
5, 1, 15, 15
5, 7, 75, 75
9, 5, 59, 59
8, 3, 38, 38
8, 1, 18, 18
6, 3, 36, 36
4, 7, 74, 74
4, 6, 64, 64
2, 9, 92, 92
6, 2, 26, 26
3, 9, 93, 93
3, 7, 73, 73
2, 3, 32, 32
4, 7, 74, 74
3, 4, 43, 43
5, 4, 45, 45
4, 6, 64, 64
8, 4, 48, 48
4, 5, 54, 54
1, 9, 91, 91
3, 5, 53, 53
3, 4, 43, 43
4, 5, 54, 54
2, 5, 52, 52
1, 9, 91, 91
7, 8, 87, 87
3, 4, 43, 43
4, 1, 14, 14
9, 1, 19, 19
7, 6, 67, 67
8, 2, 28, 28
3, 2, 23, 23
8, 2, 28, 28
2, 3, 32, 32
3, 6, 63, 63
8, 6, 68, 68
6, 7, 76, 76
9, 8, 89, 89
6, 1, 16, 16
5, 6, 65, 65
9, 6, 69, 69
9, 8, 89, 89
9, 1, 19, 19
2, 9, 92, 92
5, 3, 35, 35
5, 7, 75, 75
6, 7, 76, 76
4, 9, 94, 94
2, 6, 62, 62
6, 4, 46, 46
6, 1, 16, 16
7, 6, 67, 67
6, 2, 26, 26
3, 5, 53, 53
3, 1, 13, 13
9, 6, 69, 69
3, 7, 73, 73
8, 6, 68, 68
6, 9, 96, 96
8, 3, 38, 38
8, 4, 48, 48
1, 4, 41, 41
2, 3, 32, 32
2, 3, 32, 32
9, 1, 19, 19
7, 9, 97, 97
1, 3, 31, 31
2, 5, 52, 52
8, 6, 68, 68
1, 2, 21, 21
3, 1, 13, 13
9, 1, 19, 19
2, 4, 42, 42
9, 8, 89, 89
8, 9, 98, 98
3, 7, 73, 73
5, 2, 25, 25
6, 9, 96, 96
1, 4, 41, 41
2, 6, 62, 62
2, 1, 12, 12
2, 8, 82, 82
2, 3, 32, 32
1, 6, 61, 61
2, 3, 32, 32
4, 9, 94, 94
2, 9, 92, 92
4, 7, 74, 74
4, 6, 64, 64
5, 9, 95, 95
4, 3, 34, 34
4, 3, 34, 34
5, 1, 15, 15
3, 7, 73, 73
9, 8, 89, 89
1, 7, 71, 71
1, 8, 81, 81
4, 2, 24, 24
9, 2, 29, 29
1, 9, 91, 91
9, 8, 89, 89
9, 4, 49, 49
3, 8, 83, 83
6, 4, 46, 46
9, 6, 69, 69
1, 7, 71, 71
7, 1, 17, 17
3, 5, 53, 53
7, 4, 47, 47
1, 6, 61, 61
4, 6, 64, 64
9, 8, 89, 89
3, 4, 43, 43
4, 9, 94, 94
1, 4, 41, 41
9, 2, 29, 29
7, 2, 27, 27
8, 3, 38, 38
3, 6, 63, 63
8, 5, 58, 58
6, 2, 26, 26
5, 6, 65, 65
7, 3, 37, 37
5, 6, 65, 65
2, 9, 92, 92
9, 4, 49, 49
7, 1, 17, 17
8, 1, 18, 18
2, 7, 72, 72
3, 8, 83, 83
9, 1, 19, 19
4, 5, 54, 54
3, 5, 53, 53
4, 7, 74, 74
4, 8, 84, 84
2, 1, 12, 12
2, 6, 62, 62
7, 6, 67, 67
1, 8, 81, 81
3, 6, 63, 63
8, 3, 38, 38
6, 8, 86, 86
7, 5, 57, 57
9, 2, 29, 29
3, 6, 63, 63
6, 1, 16, 16
7, 1, 17, 17
6, 5, 56, 56
2, 5, 52, 52
1, 6, 61, 61
6, 8, 86, 86
8, 9, 98, 98
8, 5, 58, 58
7, 5, 57, 57
7, 3, 37, 37
7, 1, 17, 17
8, 4, 48, 48
1, 4, 41, 41
6, 8, 86, 86
8, 9, 98, 98
5, 6, 65, 65
6, 2, 26, 26
3, 7, 73, 73
8, 2, 28, 28
5, 1, 15, 15
9, 1, 19, 19
6, 4, 46, 46
2, 9, 92, 92
3, 1, 13, 13
3, 9, 93, 93
2, 4, 42, 42
1, 8, 81, 81
6, 7, 76, 76
1, 2, 21, 21
2, 4, 42, 42
4, 1, 14, 14
5, 6, 65, 65
8, 1, 18, 18
2, 8, 82, 82
4, 8, 84, 84
6, 4, 46, 46
5, 8, 85, 85
7, 8, 87, 87
9, 1, 19, 19
5, 7, 75, 75
7, 3, 37, 37
8, 3, 38, 38
1, 3, 31, 31
9, 7, 79, 79
5, 3, 35, 35
3, 1, 13, 13
1, 3, 31, 31
1, 5, 51, 51
3, 5, 53, 53
5, 4, 45, 45
2, 5, 52, 52
3, 6, 63, 63
4, 8, 84, 84
7, 4, 47, 47
3, 5, 53, 53
2, 6, 62, 62
4, 6, 64, 64
8, 5, 58, 58
4, 5, 54, 54
5, 8, 85, 85
6, 4, 46, 46
8, 7, 78, 78
8, 2, 28, 28
9, 2, 29, 29
6, 3, 36, 36
4, 9, 94, 94
5, 2, 25, 25
2, 8, 82, 82
8, 9, 98, 98
6, 9, 96, 96
7, 4, 47, 47
6, 8, 86, 86
5, 7, 75, 75
1, 4, 41, 41
7, 2, 27, 27
4, 3, 34, 34
3, 2, 23, 23
9, 4, 49, 49
2, 8, 82, 82
2, 7, 72, 72
5, 8, 85, 85
8, 2, 28, 28
6, 7, 76, 76
2, 5, 52, 52
7, 2, 27, 27
3, 5, 53, 53
5, 4, 45, 45
8, 7, 78, 78
4, 9, 94, 94
5, 6, 65, 65
6, 2, 26, 26
3, 8, 83, 83
7, 1, 17, 17
4, 6, 64, 64
8, 2, 28, 28
2, 4, 42, 42
5, 2, 25, 25
6, 7, 76, 76
2, 5, 52, 52
1, 9, 91, 91
6, 8, 86, 86
3, 6, 63, 63
5, 6, 65, 65
2, 5, 52, 52
6, 3, 36, 36
9, 1, 19, 19
2, 5, 52, 52
5, 7, 75, 75
5, 4, 45, 45
3, 1, 13, 13
1, 9, 91, 91
8, 7, 78, 78
2, 7, 72, 72
9, 1, 19, 19
4, 7, 74, 74
5, 3, 35, 35
9, 7, 79, 79
1, 9, 91, 91
6, 3, 36, 36
6, 3, 36, 36
7, 4, 47, 47
9, 7, 79, 79
2, 3, 32, 32
9, 6, 69, 69
3, 4, 43, 43
4, 3, 34, 34
7, 8, 87, 87
9, 3, 39, 39
6, 9, 96, 96
1, 5, 51, 51
1, 6, 61, 61
9, 8, 89, 89
5, 3, 35, 35
9, 8, 89, 89
8, 7, 78, 78
6, 8, 86, 86
6, 8, 86, 86
1, 4, 41, 41
7, 2, 27, 27
9, 6, 69, 69
4, 7, 74, 74
6, 1, 16, 16
9, 5, 59, 59
3, 5, 53, 53
5, 4, 45, 45
9, 3, 39, 39
5, 2, 25, 25
8, 9, 98, 98
8, 5, 58, 58
2, 9, 92, 92
2, 5, 52, 52
2, 7, 72, 72
7, 5, 57, 57
9, 4, 49, 49
6, 1, 16, 16
8, 2, 28, 28
4, 3, 34, 34
1, 5, 51, 51
1, 8, 81, 81
5, 9, 95, 95
2, 9, 92, 92
3, 4, 43, 43
2, 3, 32, 32
4, 2, 24, 24
3, 6, 63, 63
7, 1, 17, 17
8, 7, 78, 78
5, 4, 45, 45
1, 3, 31, 31
5, 4, 45, 45
3, 4, 43, 43
9, 7, 79, 79
6, 8, 86, 86
4, 3, 34, 34
6, 1, 16, 16
8, 3, 38, 38
7, 1, 17, 17
4, 9, 94, 94
6, 9, 96, 96
1, 5, 51, 51
8, 9, 98, 98
3, 4, 43, 43
1, 6, 61, 61
3, 8, 83, 83
6, 7, 76, 76
9, 3, 39, 39
7, 1, 17, 17
4, 2, 24, 24
2, 6, 62, 62
6, 3, 36, 36
7, 5, 57, 57
7, 2, 27, 27
5, 2, 25, 25
7, 1, 17, 17
7, 9, 97, 97
6, 7, 76, 76
4, 5, 54, 54
4, 5, 54, 54
1, 7, 71, 71
5, 9, 95, 95
8, 9, 98, 98
3, 8, 83, 83
4, 8, 84, 84
5, 4, 45, 45
4, 1, 14, 14
6, 5, 56, 56
9, 4, 49, 49
6, 1, 16, 16
6, 5, 56, 56
5, 1, 15, 15
2, 6, 62, 62
8, 5, 58, 58
3, 7, 73, 73
1, 7, 71, 71
1, 9, 91, 91
1, 3, 31, 31
5, 3, 35, 35
8, 7, 78, 78
8, 1, 18, 18
3, 4, 43, 43
1, 5, 51, 51
6, 8, 86, 86
5, 9, 95, 95
7, 3, 37, 37
4, 7, 74, 74
6, 9, 96, 96
8, 4, 48, 48
3, 5, 53, 53
1, 8, 81, 81
1, 6, 61, 61
9, 2, 29, 29
3, 6, 63, 63
1, 7, 71, 71
1, 6, 61, 61
3, 2, 23, 23
4, 5, 54, 54
5, 2, 25, 25
9, 2, 29, 29
4, 8, 84, 84
7, 3, 37, 37
4, 6, 64, 64
8, 9, 98, 98
1, 2, 21, 21
5, 9, 95, 95
3, 5, 53, 53
1, 7, 71, 71
4, 6, 64, 64
6, 9, 96, 96
8, 1, 18, 18
9, 6, 69, 69
7, 6, 67, 67
8, 5, 58, 58
4, 9, 94, 94
8, 1, 18, 18
1, 2, 21, 21
2, 1, 12, 12
2, 8, 82, 82
2, 5, 52, 52
7, 1, 17, 17
4, 2, 24, 24
9, 8, 89, 89
4, 1, 14, 14
8, 9, 98, 98
8, 5, 58, 58
8, 6, 68, 68
1, 5, 51, 51
9, 1, 19, 19
5, 8, 85, 85
4, 6, 64, 64
7, 3, 37, 37
7, 2, 27, 27
4, 8, 84, 84
6, 4, 46, 46
1, 9, 91, 91
9, 7, 79, 79
3, 5, 53, 53
8, 3, 38, 38
1, 9, 91, 91
3, 2, 23, 23
5, 2, 25, 25
6, 7, 76, 76
7, 4, 47, 47
6, 5, 56, 56
3, 4, 43, 43
2, 5, 52, 52
9, 2, 29, 29
3, 6, 63, 63
2, 5, 52, 52
2, 8, 82, 82
1, 8, 81, 81
2, 1, 12, 12
4, 2, 24, 24
5, 3, 35, 35
8, 9, 98, 98
6, 4, 46, 46
5, 7, 75, 75
8, 4, 48, 48
3, 8, 83, 83
1, 5, 51, 51
9, 6, 69, 69
1, 7, 71, 71
2, 5, 52, 52
9, 1, 19, 19
3, 5, 53, 53
7, 6, 67, 67
4, 5, 54, 54
7, 5, 57, 57
3, 2, 23, 23
3, 9, 93, 93
7, 5, 57, 57
1, 6, 61, 61
1, 9, 91, 91
1, 7, 71, 71
4, 1, 14, 14
4, 2, 24, 24
7, 2, 27, 27
4, 1, 14, 14
3, 6, 63, 63
3, 4, 43, 43
5, 7, 75, 75
1, 8, 81, 81
3, 7, 73, 73
8, 1, 18, 18
6, 4, 46, 46
6, 8, 86, 86
7, 4, 47, 47
9, 1, 19, 19
8, 5, 58, 58
8, 4, 48, 48
5, 1, 15, 15
8, 7, 78, 78
9, 7, 79, 79
1, 2, 21, 21
1, 4, 41, 41
8, 4, 48, 48
3, 4, 43, 43
8, 3, 38, 38
8, 4, 48, 48
1, 7, 71, 71
7, 6, 67, 67
7, 1, 17, 17
4, 9, 94, 94
9, 8, 89, 89
6, 9, 96, 96
3, 4, 43, 43
7, 8, 87, 87
5, 3, 35, 35
4, 1, 14, 14
7, 4, 47, 47
4, 2, 24, 24
6, 1, 16, 16
1, 7, 71, 71
9, 7, 79, 79
5, 2, 25, 25
4, 8, 84, 84
2, 3, 32, 32
7, 3, 37, 37
8, 7, 78, 78
7, 2, 27, 27
5, 2, 25, 25
8, 6, 68, 68
4, 3, 34, 34
5, 6, 65, 65
7, 9, 97, 97
8, 7, 78, 78
2, 8, 82, 82
9, 6, 69, 69
1, 6, 61, 61
8, 6, 68, 68
8, 4, 48, 48
4, 6, 64, 64
2, 7, 72, 72
5, 8, 85, 85
6, 4, 46, 46
7, 6, 67, 67
4, 1, 14, 14
3, 6, 63, 63
3, 4, 43, 43
5, 9, 95, 95
9, 5, 59, 59
5, 7, 75, 75
7, 4, 47, 47
3, 6, 63, 63
7, 4, 47, 47
5, 9, 95, 95
2, 4, 42, 42
7, 4, 47, 47
6, 3, 36, 36
8, 7, 78, 78
7, 8, 87, 87
7, 1, 17, 17
5, 3, 35, 35
7, 2, 27, 27
6, 9, 96, 96
1, 7, 71, 71
5, 8, 85, 85
7, 9, 97, 97
6, 4, 46, 46
4, 8, 84, 84
7, 3, 37, 37
7, 6, 67, 67
3, 8, 83, 83
6, 8, 86, 86
3, 5, 53, 53
2, 3, 32, 32
1, 8, 81, 81
8, 4, 48, 48
3, 5, 53, 53
4, 2, 24, 24
8, 9, 98, 98
6, 7, 76, 76
1, 8, 81, 81
3, 9, 93, 93
7, 5, 57, 57
2, 7, 72, 72
6, 2, 26, 26
7, 3, 37, 37
2, 3, 32, 32
8, 6, 68, 68
8, 4, 48, 48
4, 8, 84, 84
7, 3, 37, 37
6, 2, 26, 26
3, 6, 63, 63
7, 3, 37, 37
6, 4, 46, 46
9, 1, 19, 19
3, 9, 93, 93
4, 1, 14, 14
7, 9, 97, 97
1, 9, 91, 91
9, 3, 39, 39
9, 3, 39, 39
9, 3, 39, 39
7, 5, 57, 57
1, 7, 71, 71
4, 6, 64, 64
9, 8, 89, 89
3, 5, 53, 53
4, 6, 64, 64
7, 2, 27, 27
1, 7, 71, 71
7, 2, 27, 27
6, 2, 26, 26
4, 2, 24, 24
1, 9, 91, 91
5, 4, 45, 45
4, 2, 24, 24
2, 1, 12, 12
7, 8, 87, 87
2, 1, 12, 12
1, 8, 81, 81
2, 4, 42, 42
8, 5, 58, 58
6, 7, 76, 76
9, 5, 59, 59
2, 3, 32, 32
2, 3, 32, 32
5, 4, 45, 45
2, 4, 42, 42
8, 1, 18, 18
7, 1, 17, 17
3, 9, 93, 93
3, 6, 63, 63
6, 4, 46, 46
7, 9, 97, 97
2, 6, 62, 62
3, 5, 53, 53
6, 8, 86, 86
7, 6, 67, 67
3, 5, 53, 53
9, 5, 59, 59
9, 1, 19, 19
9, 2, 29, 29
5, 8, 85, 85
1, 5, 51, 51
6, 2, 26, 26
9, 6, 69, 69
4, 9, 94, 94
5, 9, 95, 95
9, 2, 29, 29
8, 4, 48, 48
4, 7, 74, 74
4, 3, 34, 34
2, 6, 62, 62
2, 1, 12, 12
8, 7, 78, 78
4, 3, 34, 34
7, 4, 47, 47
3, 4, 43, 43
2, 7, 72, 72
4, 7, 74, 74
3, 9, 93, 93
1, 7, 71, 71
7, 4, 47, 47
7, 1, 17, 17
4, 6, 64, 64
7, 1, 17, 17
9, 1, 19, 19
8, 1, 18, 18
2, 6, 62, 62
9, 1, 19, 19
9, 3, 39, 39
2, 7, 72, 72
2, 8, 82, 82
6, 3, 36, 36
6, 7, 76, 76
5, 4, 45, 45
9, 3, 39, 39
2, 9, 92, 92
2, 4, 42, 42
1, 9, 91, 91
5, 8, 85, 85
6, 1, 16, 16
8, 3, 38, 38
1, 2, 21, 21
4, 1, 14, 14
5, 1, 15, 15
3, 2, 23, 23
7, 6, 67, 67
6, 2, 26, 26
2, 5, 52, 52
2, 8, 82, 82
2, 6, 62, 62
4, 3, 34, 34
1, 7, 71, 71
2, 8, 82, 82
7, 6, 67, 67
2, 8, 82, 82
2, 1, 12, 12
5, 3, 35, 35
3, 4, 43, 43
3, 2, 23, 23
7, 9, 97, 97
1, 8, 81, 81
4, 9, 94, 94
4, 2, 24, 24
2, 1, 12, 12
1, 7, 71, 71
9, 6, 69, 69
1, 2, 21, 21
9, 3, 39, 39
7, 1, 17, 17
4, 2, 24, 24
7, 6, 67, 67
1, 5, 51, 51
2, 5, 52, 52
9, 4, 49, 49
7, 8, 87, 87
3, 1, 13, 13
5, 8, 85, 85
5, 2, 25, 25
1, 3, 31, 31
6, 2, 26, 26
6, 9, 96, 96
3, 5, 53, 53
5, 9, 95, 95
8, 1, 18, 18
6, 5, 56, 56
8, 1, 18, 18
7, 2, 27, 27
4, 6, 64, 64
9, 3, 39, 39
4, 1, 14, 14
9, 8, 89, 89
2, 4, 42, 42
2, 8, 82, 82
3, 8, 83, 83
3, 2, 23, 23
9, 8, 89, 89
6, 5, 56, 56
2, 8, 82, 82
7, 1, 17, 17
1, 4, 41, 41
3, 1, 13, 13
6, 8, 86, 86
1, 5, 51, 51
1, 8, 81, 81
3, 9, 93, 93
5, 6, 65, 65
5, 4, 45, 45
8, 1, 18, 18
9, 6, 69, 69
3, 4, 43, 43
3, 9, 93, 93
2, 4, 42, 42
5, 9, 95, 95
9, 6, 69, 69
9, 5, 59, 59
5, 1, 15, 15
4, 3, 34, 34
2, 7, 72, 72
7, 2, 27, 27
1, 8, 81, 81
7, 2, 27, 27
8, 2, 28, 28
7, 8, 87, 87
3, 2, 23, 23
1, 3, 31, 31
8, 4, 48, 48
7, 2, 27, 27
5, 3, 35, 35
3, 5, 53, 53
8, 9, 98, 98
4, 2, 24, 24
9, 7, 79, 79
1, 2, 21, 21
7, 9, 97, 97
5, 3, 35, 35
3, 8, 83, 83
7, 6, 67, 67
2, 9, 92, 92
4, 9, 94, 94
1, 5, 51, 51
4, 1, 14, 14
6, 8, 86, 86
4, 3, 34, 34
7, 4, 47, 47
1, 6, 61, 61
4, 8, 84, 84
7, 3, 37, 37
9, 4, 49, 49
3, 5, 53, 53
2, 5, 52, 52
6, 5, 56, 56
9, 8, 89, 89
4, 1, 14, 14
6, 2, 26, 26
4, 2, 24, 24
4, 8, 84, 84
1, 4, 41, 41
7, 5, 57, 57
9, 2, 29, 29
4, 7, 74, 74
5, 7, 75, 75
6, 3, 36, 36
9, 2, 29, 29
9, 5, 59, 59
8, 3, 38, 38
8, 7, 78, 78
1, 9, 91, 91
5, 4, 45, 45
6, 8, 86, 86
9, 4, 49, 49
3, 6, 63, 63
6, 7, 76, 76
4, 6, 64, 64
7, 3, 37, 37
4, 8, 84, 84
6, 3, 36, 36
1, 6, 61, 61
4, 2, 24, 24
3, 5, 53, 53
7, 3, 37, 37
8, 2, 28, 28
7, 8, 87, 87
4, 2, 24, 24
4, 8, 84, 84
7, 3, 37, 37
5, 6, 65, 65
3, 8, 83, 83
3, 6, 63, 63
6, 9, 96, 96
1, 6, 61, 61
6, 2, 26, 26
1, 6, 61, 61
5, 9, 95, 95
3, 8, 83, 83
2, 5, 52, 52
5, 4, 45, 45
2, 8, 82, 82
4, 2, 24, 24
5, 9, 95, 95
5, 7, 75, 75
6, 5, 56, 56
9, 5, 59, 59
7, 5, 57, 57
7, 2, 27, 27
8, 7, 78, 78
6, 1, 16, 16
4, 3, 34, 34
6, 8, 86, 86
7, 1, 17, 17
5, 1, 15, 15
2, 6, 62, 62
9, 5, 59, 59
4, 8, 84, 84
9, 1, 19, 19
2, 9, 92, 92
7, 1, 17, 17
2, 8, 82, 82
1, 6, 61, 61
6, 3, 36, 36
2, 3, 32, 32
9, 1, 19, 19
1, 8, 81, 81
6, 8, 86, 86
7, 5, 57, 57
2, 9, 92, 92
7, 5, 57, 57
4, 1, 14, 14
5, 7, 75, 75
3, 6, 63, 63
1, 4, 41, 41
5, 9, 95, 95
7, 5, 57, 57
6, 5, 56, 56
8, 3, 38, 38
3, 9, 93, 93
3, 4, 43, 43
7, 4, 47, 47
1, 2, 21, 21
2, 7, 72, 72
5, 1, 15, 15
1, 2, 21, 21
9, 6, 69, 69
3, 2, 23, 23
2, 7, 72, 72
2, 7, 72, 72
8, 3, 38, 38
1, 6, 61, 61
1, 9, 91, 91
6, 1, 16, 16
6, 1, 16, 16
3, 9, 93, 93
7, 1, 17, 17
2, 5, 52, 52
5, 9, 95, 95
3, 5, 53, 53
1, 3, 31, 31
6, 9, 96, 96
8, 9, 98, 98
3, 8, 83, 83
5, 2, 25, 25
8, 3, 38, 38
5, 1, 15, 15
4, 7, 74, 74
8, 3, 38, 38
2, 5, 52, 52
1, 6, 61, 61
2, 3, 32, 32
8, 7, 78, 78
4, 1, 14, 14
6, 8, 86, 86
4, 5, 54, 54
7, 6, 67, 67
6, 1, 16, 16
3, 1, 13, 13
7, 8, 87, 87
9, 3, 39, 39
8, 7, 78, 78
2, 3, 32, 32
1, 3, 31, 31
6, 3, 36, 36
6, 9, 96, 96
4, 5, 54, 54
8, 9, 98, 98
3, 7, 73, 73
4, 8, 84, 84
4, 1, 14, 14
4, 3, 34, 34
7, 8, 87, 87
1, 3, 31, 31
5, 9, 95, 95
2, 6, 62, 62
3, 8, 83, 83
8, 6, 68, 68
8, 1, 18, 18
5, 4, 45, 45
2, 9, 92, 92
1, 5, 51, 51
8, 4, 48, 48
2, 1, 12, 12
4, 3, 34, 34
5, 9, 95, 95
5, 3, 35, 35
1, 6, 61, 61
8, 9, 98, 98
3, 9, 93, 93
1, 7, 71, 71
4, 8, 84, 84
5, 3, 35, 35
4, 1, 14, 14
1, 4, 41, 41
5, 2, 25, 25
