3, 9, 2, 293, 293
6, 8, 3, 368, 368
2, 2, 8, 282, 282
8, 6, 1, 168, 168
2, 7, 5, 527, 527
4, 7, 7, 747, 747
9, 7, 4, 479, 479
1, 7, 4, 741, 741
6, 4, 9, 496, 496
5, 9, 8, 589, 589
4, 3, 6, 346, 346
2, 6, 7, 762, 762
1, 9, 5, 951, 951
7, 4, 4, 447, 447
4, 6, 8, 648, 648
7, 9, 3, 379, 379
7, 3, 8, 873, 873
1, 7, 3, 731, 731
7, 5, 9, 597, 597
8, 1, 4, 148, 148
1, 7, 5, 157, 157
8, 2, 5, 258, 258
6, 7, 5, 567, 567
3, 5, 4, 345, 345
3, 8, 9, 398, 398
7, 4, 8, 847, 847
5, 6, 3, 365, 365
8, 6, 9, 689, 689
2, 6, 9, 692, 692
3, 2, 2, 223, 223
4, 1, 1, 141, 141
2, 6, 7, 672, 672
2, 9, 2, 922, 922
2, 4, 2, 224, 224
1, 4, 8, 418, 418
3, 3, 5, 533, 533
9, 7, 8, 789, 789
2, 5, 2, 225, 225
3, 1, 8, 381, 381
4, 2, 1, 124, 124
5, 6, 7, 657, 657
6, 8, 3, 386, 386
2, 6, 2, 226, 226
1, 4, 5, 541, 541
6, 4, 7, 467, 467
7, 4, 6, 647, 647
1, 8, 5, 851, 851
8, 7, 6, 687, 687
3, 8, 8, 883, 883
5, 1, 5, 155, 155
3, 9, 8, 938, 938
9, 6, 2, 692, 692
1, 1, 4, 411, 411
1, 7, 4, 714, 714
3, 2, 1, 123, 123
6, 4, 7, 746, 746
3, 4, 6, 436, 436
5, 3, 6, 653, 653
3, 1, 6, 163, 163
5, 8, 9, 958, 958
8, 6, 1, 168, 168
6, 9, 3, 936, 936
7, 1, 3, 173, 173
2, 1, 2, 122, 122
9, 8, 4, 948, 948
1, 3, 5, 153, 153
8, 4, 2, 824, 824
9, 1, 4, 491, 491
4, 8, 3, 834, 834
8, 6, 8, 688, 688
4, 8, 9, 948, 948
7, 8, 6, 768, 768
2, 4, 4, 424, 424
9, 8, 7, 978, 978
7, 1, 5, 517, 517
8, 1, 2, 182, 182
9, 1, 5, 951, 951
6, 9, 3, 639, 639
9, 7, 9, 997, 997
9, 9, 4, 949, 949
9, 3, 5, 593, 593
6, 8, 8, 868, 868
1, 6, 9, 196, 196
6, 3, 3, 363, 363
9, 9, 3, 939, 939
7, 8, 3, 738, 738
2, 9, 2, 229, 229
2, 9, 3, 392, 392
9, 7, 5, 957, 957
1, 3, 7, 371, 371
2, 1, 5, 521, 521
8, 3, 1, 318, 318
2, 4, 1, 421, 421
7, 9, 1, 917, 917
5, 9, 3, 953, 953
2, 4, 3, 234, 234
9, 8, 6, 896, 896
8, 3, 4, 483, 483
7, 1, 1, 117, 117
8, 5, 5, 558, 558
5, 1, 4, 145, 145
2, 5, 9, 295, 295
1, 6, 1, 611, 611
7, 7, 1, 177, 177
6, 5, 7, 675, 675
3, 5, 6, 653, 653
2, 8, 6, 268, 268
3, 8, 6, 683, 683
5, 2, 4, 542, 542
1, 8, 8, 881, 881
8, 6, 7, 786, 786
8, 3, 3, 338, 338
8, 7, 5, 578, 578
8, 1, 6, 618, 618
5, 1, 8, 851, 851
4, 9, 8, 489, 489
9, 2, 1, 129, 129
7, 1, 4, 471, 471
2, 2, 7, 272, 272
1, 7, 3, 713, 713
9, 1, 1, 119, 119
6, 8, 9, 968, 968
4, 8, 3, 843, 843
6, 3, 9, 693, 693
5, 5, 9, 955, 955
8, 5, 8, 885, 885
4, 6, 7, 764, 764
9, 7, 1, 197, 197
6, 7, 9, 976, 976
2, 3, 4, 243, 243
5, 3, 7, 375, 375
4, 8, 9, 984, 984
3, 2, 3, 332, 332
8, 6, 4, 846, 846
3, 9, 5, 935, 935
8, 5, 3, 583, 583
8, 3, 1, 813, 813
9, 4, 4, 449, 449
9, 7, 7, 779, 779
8, 6, 5, 685, 685
7, 7, 6, 677, 677
7, 5, 6, 567, 567
2, 4, 6, 264, 264
6, 5, 4, 456, 456
1, 3, 4, 143, 143
8, 8, 9, 988, 988
3, 5, 5, 553, 553
9, 5, 6, 965, 965
3, 4, 8, 483, 483
4, 5, 9, 945, 945
8, 5, 2, 258, 258
7, 3, 1, 371, 371
8, 1, 5, 518, 518
2, 1, 1, 121, 121
9, 5, 9, 599, 599
5, 9, 5, 955, 955
7, 8, 1, 871, 871
7, 5, 9, 975, 975
8, 5, 9, 895, 895
1, 8, 2, 218, 218
7, 1, 4, 471, 471
6, 7, 7, 776, 776
4, 3, 5, 345, 345
9, 1, 5, 195, 195
1, 7, 9, 791, 791
8, 6, 5, 586, 586
6, 1, 7, 671, 671
2, 5, 5, 525, 525
5, 8, 3, 835, 835
9, 2, 9, 992, 992
5, 9, 5, 559, 559
7, 9, 2, 729, 729
9, 9, 7, 979, 979
2, 2, 7, 722, 722
3, 7, 5, 753, 753
4, 1, 4, 441, 441
2, 5, 1, 125, 125
8, 1, 2, 821, 821
3, 7, 8, 837, 837
6, 2, 4, 246, 246
6, 5, 1, 165, 165
2, 7, 3, 732, 732
7, 2, 1, 217, 217
3, 1, 2, 132, 132
5, 3, 6, 563, 563
3, 6, 4, 436, 436
9, 7, 8, 798, 798
9, 2, 4, 942, 942
1, 8, 3, 318, 318
2, 5, 1, 215, 215
4, 1, 9, 149, 149
3, 4, 8, 843, 843
5, 4, 3, 534, 534
3, 6, 3, 336, 336
6, 2, 1, 162, 162
8, 1, 2, 218, 218
4, 4, 8, 844, 844
7, 6, 8, 687, 687
6, 4, 6, 664, 664
1, 9, 9, 919, 919
3, 8, 7, 873, 873
8, 1, 5, 185, 185
1, 2, 4, 421, 421
1, 7, 9, 197, 197
9, 8, 6, 698, 698
8, 6, 9, 968, 968
6, 1, 9, 916, 916
3, 2, 9, 923, 923
3, 2, 1, 213, 213
1, 1, 9, 191, 191
1, 2, 2, 212, 212
6, 9, 5, 596, 596
4, 8, 1, 841, 841
3, 6, 9, 639, 639
8, 8, 7, 788, 788
2, 1, 4, 142, 142
1, 5, 1, 115, 115
6, 9, 3, 396, 396
9, 7, 8, 789, 789
9, 8, 6, 896, 896
2, 1, 4, 241, 241
9, 7, 9, 799, 799
8, 6, 1, 681, 681
6, 4, 7, 764, 764
2, 7, 6, 267, 267
7, 1, 3, 731, 731
9, 4, 4, 449, 449
5, 9, 4, 954, 954
1, 7, 6, 716, 716
4, 9, 9, 994, 994
4, 9, 9, 994, 994
9, 8, 8, 889, 889
2, 9, 8, 289, 289
8, 5, 7, 875, 875
2, 7, 4, 427, 427
8, 8, 2, 288, 288
4, 9, 7, 479, 479
4, 8, 1, 418, 418
3, 9, 8, 389, 389
2, 8, 5, 852, 852
9, 5, 8, 589, 589
2, 5, 9, 925, 925
1, 8, 7, 817, 817
7, 5, 2, 527, 527
7, 8, 8, 887, 887
2, 1, 2, 221, 221
8, 3, 7, 873, 873
6, 8, 1, 618, 618
7, 7, 5, 577, 577
4, 6, 6, 664, 664
5, 7, 4, 475, 475
4, 7, 4, 447, 447
9, 8, 1, 891, 891
7, 8, 7, 877, 877
7, 3, 2, 327, 327
3, 5, 2, 532, 532
9, 7, 4, 947, 947
9, 5, 2, 592, 592
2, 4, 8, 482, 482
1, 9, 4, 149, 149
3, 7, 4, 437, 437
8, 2, 6, 862, 862
6, 3, 6, 366, 366
4, 3, 5, 345, 345
2, 4, 4, 442, 442
4, 6, 8, 648, 648
7, 4, 3, 734, 734
5, 4, 3, 345, 345
8, 1, 6, 681, 681
6, 3, 7, 367, 367
8, 6, 8, 688, 688
2, 6, 1, 162, 162
6, 8, 8, 868, 868
8, 7, 4, 487, 487
7, 1, 8, 187, 187
2, 1, 5, 521, 521
7, 1, 3, 137, 137
3, 9, 6, 693, 693
4, 5, 4, 445, 445
9, 6, 4, 469, 469
8, 4, 5, 548, 548
5, 8, 1, 851, 851
9, 9, 4, 499, 499
8, 2, 7, 872, 872
3, 5, 2, 523, 523
3, 1, 6, 361, 361
9, 2, 7, 279, 279
7, 6, 7, 677, 677
3, 3, 1, 133, 133
1, 5, 9, 195, 195
8, 6, 2, 628, 628
7, 6, 1, 716, 716
9, 4, 7, 794, 794
5, 2, 5, 552, 552
3, 1, 4, 431, 431
3, 3, 8, 833, 833
7, 5, 4, 547, 547
1, 6, 1, 611, 611
7, 5, 4, 745, 745
1, 3, 9, 319, 319
4, 5, 5, 545, 545
4, 4, 3, 344, 344
8, 1, 5, 851, 851
7, 4, 4, 474, 474
1, 8, 7, 871, 871
3, 3, 7, 733, 733
6, 2, 7, 726, 726
3, 2, 8, 832, 832
3, 6, 6, 663, 663
2, 8, 6, 268, 268
1, 9, 2, 921, 921
6, 6, 4, 466, 466
5, 9, 4, 459, 459
6, 8, 6, 668, 668
9, 7, 8, 789, 789
2, 6, 7, 627, 627
2, 9, 5, 529, 529
8, 5, 1, 815, 815
8, 9, 4, 948, 948
6, 5, 3, 635, 635
8, 8, 6, 868, 868
8, 2, 7, 278, 278
5, 7, 9, 957, 957
9, 3, 1, 139, 139
3, 3, 6, 363, 363
4, 5, 9, 594, 594
4, 2, 1, 412, 412
4, 1, 7, 741, 741
8, 7, 3, 738, 738
7, 3, 2, 237, 237
8, 7, 6, 867, 867
7, 9, 3, 937, 937
3, 7, 9, 793, 793
3, 8, 7, 783, 783
7, 2, 8, 827, 827
6, 6, 3, 636, 636
4, 8, 1, 184, 184
3, 6, 9, 963, 963
9, 5, 4, 945, 945
8, 6, 9, 986, 986
3, 2, 6, 623, 623
8, 8, 6, 868, 868
7, 3, 8, 837, 837
1, 7, 4, 147, 147
8, 4, 3, 483, 483
7, 1, 5, 157, 157
1, 3, 9, 391, 391
9, 1, 3, 931, 931
3, 8, 7, 783, 783
4, 7, 6, 467, 467
8, 1, 6, 861, 861
9, 5, 4, 459, 459
9, 8, 2, 892, 892
4, 6, 6, 664, 664
2, 4, 5, 254, 254
4, 1, 6, 461, 461
5, 6, 5, 556, 556
6, 5, 2, 526, 526
5, 3, 5, 355, 355
1, 7, 8, 817, 817
9, 2, 2, 229, 229
3, 5, 6, 563, 563
2, 9, 1, 219, 219
2, 4, 5, 425, 425
7, 2, 5, 527, 527
6, 1, 7, 716, 716
3, 1, 4, 413, 413
5, 4, 2, 452, 452
1, 3, 9, 319, 319
9, 5, 2, 295, 295
7, 5, 6, 576, 576
9, 7, 2, 297, 297
7, 2, 2, 272, 272
4, 3, 2, 423, 423
5, 2, 8, 258, 258
9, 2, 1, 912, 912
4, 3, 5, 543, 543
7, 1, 5, 157, 157
8, 1, 3, 138, 138
2, 6, 2, 622, 622
9, 2, 2, 292, 292
9, 3, 5, 395, 395
9, 5, 3, 359, 359
2, 8, 7, 728, 728
7, 8, 2, 827, 827
4, 6, 4, 446, 446
7, 1, 7, 771, 771
7, 4, 7, 477, 477
9, 5, 7, 759, 759
4, 8, 5, 845, 845
3, 8, 8, 838, 838
5, 4, 4, 445, 445
3, 1, 2, 123, 123
9, 5, 8, 589, 589
5, 7, 6, 756, 756
2, 1, 5, 251, 251
3, 6, 5, 536, 536
7, 5, 8, 578, 578
7, 3, 8, 873, 873
6, 3, 1, 316, 316
4, 9, 7, 794, 794
8, 9, 6, 869, 869
6, 2, 7, 267, 267
5, 8, 1, 518, 518
3, 3, 8, 383, 383
5, 5, 2, 525, 525
5, 6, 6, 665, 665
8, 8, 1, 818, 818
6, 4, 3, 634, 634
6, 2, 7, 762, 762
2, 6, 9, 962, 962
1, 6, 7, 671, 671
3, 3, 9, 933, 933
4, 3, 3, 334, 334
5, 7, 4, 475, 475
5, 6, 7, 576, 576
1, 5, 8, 851, 851
5, 1, 6, 165, 165
3, 1, 4, 134, 134
6, 9, 4, 946, 946
4, 4, 3, 344, 344
5, 4, 4, 445, 445
9, 9, 7, 799, 799
2, 4, 6, 264, 264
8, 5, 6, 568, 568
4, 7, 2, 247, 247
1, 2, 7, 712, 712
5, 5, 4, 455, 455
9, 1, 1, 191, 191
7, 1, 9, 791, 791
8, 9, 4, 849, 849
3, 6, 2, 236, 236
6, 5, 2, 562, 562
8, 9, 5, 958, 958
2, 7, 3, 237, 237
6, 5, 8, 685, 685
3, 6, 4, 436, 436
1, 8, 2, 821, 821
1, 3, 5, 153, 153
1, 9, 4, 419, 419
1, 4, 3, 341, 341
1, 9, 2, 291, 291
3, 5, 6, 653, 653
7, 8, 9, 897, 897
2, 5, 1, 152, 152
2, 8, 1, 821, 821
8, 1, 5, 851, 851
5, 9, 5, 559, 559
8, 8, 1, 188, 188
8, 7, 8, 788, 788
1, 6, 7, 617, 617
4, 6, 7, 764, 764
4, 6, 7, 476, 476
3, 3, 1, 133, 133
6, 3, 6, 663, 663
3, 1, 3, 331, 331
3, 9, 5, 593, 593
6, 4, 2, 426, 426
8, 2, 4, 248, 248
2, 9, 8, 982, 982
1, 1, 6, 611, 611
7, 1, 4, 471, 471
7, 2, 5, 275, 275
4, 6, 4, 446, 446
2, 1, 6, 621, 621
3, 7, 9, 793, 793
6, 5, 7, 576, 576
9, 4, 4, 449, 449
5, 5, 9, 955, 955
9, 8, 2, 892, 892
5, 5, 3, 535, 535
8, 4, 6, 468, 468
3, 6, 4, 463, 463
1, 8, 4, 148, 148
8, 3, 9, 938, 938
8, 7, 4, 847, 847
9, 3, 2, 293, 293
9, 2, 7, 972, 972
7, 8, 3, 738, 738
1, 4, 5, 514, 514
4, 3, 4, 344, 344
9, 6, 1, 916, 916
8, 1, 1, 118, 118
2, 2, 6, 262, 262
6, 3, 5, 563, 563
9, 2, 9, 992, 992
5, 2, 3, 325, 325
7, 2, 3, 327, 327
6, 5, 3, 365, 365
6, 3, 4, 436, 436
5, 5, 9, 595, 595
3, 2, 4, 234, 234
3, 5, 7, 537, 537
7, 5, 9, 975, 975
8, 7, 2, 287, 287
9, 1, 5, 519, 519
8, 4, 5, 854, 854
1, 8, 6, 816, 816
8, 5, 9, 589, 589
2, 6, 4, 426, 426
4, 7, 1, 714, 714
3, 1, 7, 173, 173
8, 6, 7, 768, 768
7, 1, 8, 817, 817
9, 4, 4, 494, 494
6, 6, 8, 686, 686
1, 5, 6, 561, 561
5, 4, 7, 457, 457
9, 2, 4, 249, 249
5, 6, 5, 655, 655
9, 1, 5, 159, 159
5, 4, 3, 453, 453
8, 9, 9, 989, 989
5, 9, 3, 359, 359
4, 6, 7, 746, 746
9, 2, 8, 289, 289
2, 3, 2, 223, 223
5, 7, 2, 752, 752
6, 5, 4, 456, 456
7, 8, 2, 827, 827
4, 8, 9, 498, 498
2, 7, 6, 627, 627
8, 1, 7, 178, 178
9, 3, 9, 399, 399
1, 2, 7, 721, 721
1, 7, 8, 718, 718
3, 9, 3, 339, 339
8, 6, 1, 168, 168
4, 5, 1, 541, 541
7, 9, 3, 397, 397
7, 8, 5, 587, 587
6, 9, 5, 569, 569
5, 8, 7, 875, 875
1, 5, 7, 571, 571
8, 1, 2, 821, 821
6, 2, 1, 162, 162
8, 1, 6, 681, 681
9, 7, 8, 789, 789
9, 3, 9, 993, 993
5, 2, 1, 251, 251
2, 3, 5, 352, 352
2, 8, 4, 482, 482
1, 6, 4, 461, 461
4, 1, 7, 174, 174
7, 9, 7, 977, 977
3, 8, 2, 832, 832
2, 5, 5, 552, 552
8, 2, 4, 428, 428
3, 6, 4, 463, 463
4, 3, 9, 349, 349
6, 5, 9, 956, 956
6, 1, 5, 165, 165
1, 1, 6, 161, 161
5, 2, 6, 625, 625
3, 3, 5, 353, 353
8, 5, 4, 458, 458
7, 5, 8, 785, 785
8, 2, 3, 832, 832
9, 2, 9, 299, 299
9, 2, 7, 792, 792
7, 3, 4, 374, 374
6, 1, 4, 416, 416
6, 2, 7, 726, 726
4, 2, 4, 244, 244
5, 2, 2, 252, 252
6, 8, 5, 586, 586
9, 8, 6, 896, 896
6, 6, 7, 766, 766
1, 6, 1, 611, 611
8, 6, 9, 968, 968
5, 3, 2, 325, 325
9, 3, 1, 193, 193
1, 3, 1, 311, 311
5, 8, 7, 578, 578
3, 6, 8, 638, 638
3, 2, 7, 723, 723
1, 3, 8, 813, 813
5, 7, 7, 775, 775
2, 7, 9, 297, 297
2, 6, 3, 632, 632
3, 3, 1, 313, 313
5, 9, 4, 954, 954
9, 4, 5, 954, 954
5, 2, 7, 257, 257
6, 3, 6, 663, 663
6, 1, 9, 169, 169
2, 8, 3, 832, 832
6, 6, 8, 686, 686
1, 4, 2, 124, 124
8, 5, 8, 885, 885
8, 1, 3, 381, 381
9, 5, 8, 589, 589
9, 2, 3, 329, 329
7, 1, 3, 173, 173
8, 6, 3, 683, 683
8, 2, 3, 328, 328
7, 6, 9, 967, 967
2, 4, 7, 427, 427
6, 4, 4, 446, 446
5, 6, 6, 665, 665
7, 2, 9, 927, 927
1, 8, 5, 851, 851
2, 2, 6, 262, 262
9, 3, 6, 693, 693
5, 6, 3, 635, 635
1, 5, 1, 511, 511
2, 5, 5, 525, 525
7, 4, 2, 247, 247
4, 9, 1, 941, 941
7, 3, 9, 793, 793
4, 3, 2, 234, 234
1, 3, 4, 341, 341
7, 4, 3, 437, 437
4, 2, 8, 248, 248
2, 7, 6, 762, 762
8, 9, 2, 829, 829
8, 9, 5, 985, 985
5, 4, 2, 452, 452
5, 2, 6, 256, 256
6, 4, 5, 456, 456
5, 8, 3, 385, 385
8, 3, 5, 853, 853
8, 1, 9, 189, 189
2, 4, 7, 742, 742
1, 4, 5, 514, 514
5, 2, 7, 275, 275
6, 6, 3, 366, 366
3, 3, 2, 323, 323
2, 6, 1, 612, 612
3, 4, 8, 384, 384
6, 4, 4, 446, 446
5, 4, 1, 451, 451
3, 5, 6, 635, 635
8, 7, 5, 857, 857
4, 5, 9, 954, 954
9, 2, 3, 293, 293
5, 2, 3, 352, 352
6, 6, 1, 166, 166
9, 4, 2, 249, 249
8, 1, 2, 218, 218
5, 8, 8, 858, 858
8, 5, 6, 685, 685
6, 7, 6, 667, 667
9, 9, 2, 299, 299
9, 4, 7, 974, 974
5, 5, 3, 355, 355
3, 7, 9, 937, 937
1, 1, 6, 161, 161
2, 6, 6, 662, 662
8, 3, 4, 348, 348
2, 8, 2, 822, 822
1, 3, 5, 513, 513
2, 7, 2, 722, 722
8, 9, 8, 988, 988
5, 4, 2, 425, 425
8, 9, 5, 985, 985
9, 7, 3, 937, 937
3, 2, 5, 352, 352
1, 4, 5, 415, 415
8, 2, 1, 128, 128
6, 2, 2, 262, 262
7, 5, 1, 175, 175
9, 7, 8, 879, 879
7, 7, 3, 377, 377
8, 1, 8, 188, 188
2, 3, 6, 326, 326
4, 4, 2, 244, 244
4, 4, 2, 424, 424
5, 3, 4, 345, 345
6, 8, 8, 868, 868
3, 3, 1, 133, 133
1, 8, 9, 198, 198
6, 5, 1, 561, 561
5, 2, 4, 425, 425
9, 4, 3, 493, 493
6, 5, 1, 156, 156
9, 9, 4, 499, 499
8, 6, 5, 658, 658
6, 1, 5, 156, 156
7, 7, 2, 727, 727
9, 7, 7, 779, 779
9, 5, 2, 529, 529
8, 9, 7, 987, 987
9, 9, 5, 959, 959
1, 8, 9, 891, 891
7, 9, 5, 975, 975
4, 4, 1, 144, 144
1, 9, 1, 119, 119
6, 7, 1, 167, 167
5, 8, 8, 885, 885
1, 1, 2, 121, 121
3, 2, 7, 732, 732
2, 3, 8, 382, 382
6, 5, 1, 561, 561
1, 8, 5, 815, 815
9, 5, 6, 695, 695
3, 3, 4, 343, 343
7, 3, 4, 743, 743
9, 7, 6, 796, 796
2, 4, 5, 524, 524
6, 6, 8, 866, 866
7, 3, 5, 375, 375
7, 3, 8, 837, 837
5, 9, 8, 859, 859
1, 5, 2, 125, 125
9, 1, 5, 195, 195
5, 5, 7, 755, 755
7, 5, 7, 577, 577
8, 5, 4, 845, 845
9, 4, 5, 549, 549
2, 4, 8, 284, 284
7, 3, 8, 378, 378
9, 4, 7, 497, 497
3, 1, 3, 133, 133
6, 8, 3, 638, 638
5, 2, 1, 215, 215
6, 3, 3, 336, 336
9, 8, 6, 698, 698
6, 2, 5, 526, 526
2, 7, 8, 728, 728
2, 9, 1, 219, 219
4, 9, 4, 944, 944
1, 7, 2, 271, 271
6, 9, 7, 679, 679
7, 4, 5, 574, 574
8, 8, 2, 288, 288
9, 1, 4, 194, 194
1, 6, 5, 156, 156
1, 7, 2, 271, 271
1, 7, 8, 781, 781
7, 5, 2, 527, 527
1, 6, 4, 641, 641
1, 7, 2, 721, 721
9, 6, 7, 679, 679
1, 8, 5, 851, 851
8, 4, 1, 814, 814
5, 4, 2, 425, 425
5, 4, 7, 574, 574
9, 4, 1, 491, 491
5, 8, 3, 835, 835
5, 7, 1, 517, 517
6, 2, 8, 862, 862
8, 5, 6, 586, 586
2, 1, 3, 231, 231
4, 1, 1, 114, 114
4, 3, 3, 343, 343
9, 9, 5, 599, 599
6, 1, 5, 165, 165
3, 1, 1, 131, 131
2, 8, 5, 825, 825
1, 6, 2, 621, 621
5, 3, 3, 353, 353
7, 9, 3, 397, 397
8, 6, 1, 681, 681
4, 2, 6, 462, 462
9, 9, 6, 969, 969
1, 8, 2, 821, 821
3, 8, 7, 378, 378
2, 9, 2, 229, 229
8, 4, 7, 478, 478
2, 9, 6, 692, 692
5, 1, 4, 415, 415
3, 3, 4, 343, 343
6, 5, 5, 556, 556
9, 7, 1, 197, 197
3, 8, 9, 983, 983
7, 8, 8, 887, 887
6, 7, 5, 765, 765
5, 2, 6, 652, 652
6, 6, 4, 646, 646
1, 4, 9, 491, 491
4, 1, 7, 174, 174
5, 3, 5, 355, 355
8, 5, 2, 285, 285
1, 7, 4, 417, 417
5, 9, 4, 945, 945
4, 6, 7, 764, 764
2, 4, 9, 942, 942
1, 8, 8, 818, 818
2, 8, 1, 812, 812
2, 3, 5, 325, 325
4, 7, 6, 467, 467
2, 4, 5, 254, 254
4, 2, 8, 482, 482
3, 4, 4, 434, 434
4, 9, 4, 944, 944
2, 4, 7, 427, 427
3, 2, 8, 823, 823
2, 4, 9, 924, 924
2, 3, 6, 623, 623
4, 7, 3, 437, 437
1, 3, 4, 341, 341
4, 8, 5, 458, 458
2, 7, 4, 724, 724
6, 8, 4, 486, 486
5, 8, 2, 852, 852
2, 5, 4, 245, 245
4, 6, 7, 764, 764
2, 5, 9, 925, 925
2, 8, 9, 892, 892
7, 5, 4, 574, 574
5, 6, 6, 665, 665
5, 9, 9, 995, 995
4, 7, 1, 174, 174
7, 9, 6, 967, 967
7, 7, 9, 797, 797
5, 1, 5, 551, 551
6, 2, 5, 256, 256
9, 5, 1, 915, 915
7, 3, 2, 273, 273
4, 1, 9, 149, 149
9, 2, 8, 829, 829
3, 7, 9, 397, 397
8, 8, 5, 858, 858
3, 5, 8, 835, 835
7, 9, 2, 927, 927
3, 4, 4, 434, 434
3, 1, 1, 113, 113
4, 6, 4, 644, 644
8, 1, 7, 187, 187
3, 2, 9, 293, 293
3, 7, 8, 738, 738
6, 4, 4, 446, 446
4, 5, 1, 145, 145
5, 7, 5, 755, 755
5, 6, 4, 546, 546
6, 9, 3, 936, 936
9, 2, 5, 952, 952
7, 3, 1, 173, 173
4, 3, 6, 346, 346
5, 7, 3, 735, 735
1, 6, 8, 861, 861
1, 2, 8, 182, 182
1, 7, 4, 714, 714
8, 6, 9, 689, 689
5, 3, 1, 351, 351
2, 3, 3, 323, 323
2, 9, 1, 912, 912
4, 5, 7, 745, 745
7, 3, 4, 437, 437
3, 4, 2, 324, 324
2, 7, 5, 725, 725
8, 9, 8, 988, 988
3, 4, 8, 843, 843
2, 3, 4, 243, 243
5, 8, 8, 858, 858
4, 8, 1, 148, 148
9, 8, 2, 829, 829
1, 8, 5, 815, 815
6, 4, 6, 664, 664
1, 8, 1, 811, 811
1, 5, 3, 531, 531
3, 1, 4, 143, 143
3, 7, 3, 733, 733
3, 2, 7, 732, 732
8, 2, 3, 832, 832
1, 8, 6, 816, 816
5, 3, 4, 435, 435
3, 1, 3, 133, 133
1, 2, 4, 412, 412
2, 4, 7, 427, 427
7, 7, 1, 177, 177
3, 1, 2, 132, 132
9, 3, 9, 399, 399
4, 3, 6, 643, 643
6, 7, 4, 647, 647
9, 5, 6, 695, 695
7, 6, 2, 627, 627
2, 3, 7, 732, 732
5, 5, 2, 525, 525
5, 4, 1, 415, 415
4, 1, 1, 114, 114
7, 6, 8, 867, 867
5, 3, 5, 355, 355
4, 2, 8, 842, 842
1, 3, 3, 313, 313
2, 2, 3, 322, 322
6, 9, 2, 962, 962
1, 7, 4, 714, 714
5, 4, 2, 524, 524
8, 2, 1, 218, 218
2, 3, 7, 327, 327
7, 2, 7, 772, 772
7, 8, 9, 978, 978
5, 1, 8, 581, 581
2, 9, 4, 492, 492
6, 6, 2, 266, 266
8, 6, 9, 986, 986
3, 6, 8, 386, 386
8, 1, 9, 918, 918
9, 5, 6, 965, 965
9, 3, 8, 389, 389
1, 8, 1, 811, 811
4, 2, 3, 243, 243
7, 3, 2, 237, 237
5, 7, 8, 857, 857
1, 4, 9, 194, 194
6, 4, 6, 664, 664
1, 3, 7, 371, 371
6, 5, 8, 685, 685
1, 4, 3, 134, 134
8, 5, 1, 158, 158
6, 9, 1, 916, 916
5, 3, 8, 835, 835
1, 2, 9, 921, 921
3, 5, 6, 635, 635
8, 8, 1, 818, 818
8, 3, 9, 983, 983
6, 6, 2, 266, 266
9, 5, 8, 598, 598
4, 2, 5, 524, 524
1, 4, 2, 412, 412
7, 2, 4, 742, 742
8, 3, 6, 386, 386
4, 9, 7, 479, 479
7, 4, 9, 497, 497
9, 7, 6, 697, 697
7, 4, 2, 724, 724
5, 7, 8, 875, 875
1, 9, 3, 319, 319
9, 5, 1, 195, 195
2, 4, 7, 742, 742
1, 8, 2, 281, 281
3, 6, 2, 632, 632
8, 8, 4, 488, 488
3, 7, 3, 733, 733
6, 1, 7, 716, 716
4, 5, 7, 754, 754
3, 9, 6, 936, 936
5, 4, 9, 954, 954
8, 3, 9, 893, 893
8, 8, 2, 288, 288
5, 8, 6, 568, 568
1, 9, 6, 961, 961
3, 9, 4, 439, 439
8, 6, 7, 687, 687
8, 9, 1, 918, 918
8, 6, 2, 628, 628
8, 2, 6, 268, 268
8, 3, 2, 823, 823
5, 4, 7, 475, 475
1, 2, 9, 921, 921
9, 7, 5, 597, 597
2, 5, 7, 275, 275
3, 3, 5, 353, 353
5, 5, 7, 755, 755
3, 7, 8, 738, 738
8, 3, 7, 378, 378
3, 9, 3, 933, 933
9, 5, 3, 359, 359
2, 9, 3, 392, 392
7, 9, 7, 977, 977
1, 7, 4, 147, 147
2, 1, 5, 521, 521
4, 5, 2, 245, 245
9, 4, 2, 492, 492
2, 9, 9, 992, 992
1, 5, 9, 195, 195
2, 5, 9, 925, 925
2, 6, 7, 762, 762
8, 4, 4, 448, 448
7, 9, 1, 197, 197
2, 4, 1, 412, 412
2, 1, 6, 126, 126
8, 1, 9, 981, 981
8, 9, 6, 689, 689
2, 5, 7, 725, 725
6, 3, 6, 663, 663
6, 7, 6, 766, 766
7, 9, 8, 789, 789
3, 8, 9, 398, 398
7, 1, 8, 781, 781
7, 6, 4, 476, 476
7, 1, 4, 417, 417
4, 2, 6, 246, 246
9, 8, 9, 998, 998
9, 7, 2, 729, 729
3, 9, 3, 339, 339
4, 4, 8, 484, 484
8, 2, 5, 582, 582
7, 9, 7, 779, 779
3, 1, 3, 331, 331
4, 5, 1, 145, 145
2, 8, 2, 228, 228
7, 5, 1, 175, 175
7, 1, 4, 174, 174
7, 7, 3, 377, 377
7, 3, 1, 137, 137
6, 8, 1, 168, 168
9, 4, 5, 495, 495
8, 5, 3, 538, 538
4, 9, 6, 946, 946
4, 7, 3, 743, 743
2, 3, 1, 132, 132
2, 9, 7, 729, 729
1, 4, 7, 714, 714
8, 1, 5, 185, 185
4, 1, 9, 149, 149
1, 5, 6, 651, 651
7, 2, 6, 762, 762
